items,labels
杨建 同学 准备 制作 主题 为 改革开放 新 时期 的 外交 成就 网页 收集 了 下列 材料 其中 可以 入选 网页 的 是 中国 在 联合国 合法席位 的 恢复 推动 上海 合作 组织 的 建立 周恩来 率团 出席 亚非会议 四川 组团 到 台湾 参加 活动,高中 历史 现代史 和平共处五项原则 步入世界外交舞台
由于 牛顿 证明 了 地上 的 力学 也 能 应用 于 天上 的 星球 从而 昭示 了 一种 简单 而 统一 的 自然规律 的 存在 于是 传统 的 宗教信仰 被 动摇 了 唯物主义 思潮 开始 盛行 马克 垚 主编 世界 文明史 这 反映 了 牛顿 力学 开创 了 近代 自然科学 体系 推动 了 理性认识 的 发展 是 马克思主义 的 理论 来源 摧毁 了 传统 的 宗教信仰,高中 历史 现代史 两弹一星 经典力学 载人航天技术的发展
有 学者 评价 我国 的 某个 五年计划 它 的 实施 与 对 革命 经验 的 采借 有关 以 群众运动 作为 经济 建设 的 主要 运作 方式 在 分配 方面 倡导 恢复 供给制 该 五年计划 充分 发动群众 取得 了 巨大 成绩 采取 合理 分配制度 推动 任务 完成 受 左 的 干扰 导致 不良后果 汲取 革命 经验 促进 社会 经济 发展,高中 历史 现代史 革命道路的探索 中国的振兴 世纪年代至年代探索社会主义建设道路的实践
年 的 中华人民共和国 户口 登记 条例 规定 公民 由 农村 迁往 城市 必须 持有 城市 劳动部门 的 录用 证明 或 户口 登记 机关 准予 迁入 的 证明 这 改变 了 五四 宪法 关于 居民 自由 居住 和 迁徙 的 规定 形成 了 城市 和 农村户口 的 二元 结构 模式 这一 变化 适应 了 当时 经济体制 变革 的 要求 旨在 用 法律 限制 城市 人口 规模 旨在 减少 农村 人口 保障 农民 就业 说明 二元 结构 模式 适合 中国,高中 历史 现代史 革命道路的探索 中国的振兴 世纪年代至年代探索社会主义建设道路的实践
启蒙 思想家 认为 自然科学 的 研究 方法 能够 也 应该 用来 考察 和 解释 生活 的 所有 方面 科学 方法 不仅 能够 发现 自然界 的 规律 而且 能够 发现 人类 社会 的 规律 以上 观点 产生 的 科学 基础 是 文艺复兴 充分肯定 了 人 的 现世 价值 牛顿 力学 体系 揭示 了 物体 运动 规律 地理 大 发现 扩展 人们 对 世界 的 认知 达尔文 学说 阐明 了 生物进化 的 规律,高中 历史 现代史 两弹一星 经典力学 载人航天技术的发展 生物进化论
如果 把 冷战 时期 重新 定义 为长 时期 的 和平 倒 是 颇为 令人 耳目一新 的 材料 对 冷战 重新 定义 的 主要 依据 是 美国 的 马歇尔 计划 推动 了 欧洲 重建 冷战 时期 美苏 并 无 直接 武装冲突 冷战 有利于 重大 科技成就 的 发展 不 诉诸武力 避免 了 新 的 世界大战 的 爆发,高中 历史 现代史 两极对峙格局的形成
拿破仑 曾经 说 我 真正 的 光荣 并非 打 了 次 胜仗 滑铁卢 一战 抹 去 了 关于 这 一切 的 记忆 但是 有 一样 东西 是 不会 被 人 忘记 的 它 将 永垂不朽 真正 让 他 名垂青史 并 使 法国 资产阶级 革命 成果 得以 巩固 和 产生 深远影响 的 是 编撰 并 公布 拿破仑 法典 建立 法兰西 第一 帝国 当选 为 法兰西 科学院 院士 奇迹般地 逃出 厄尔巴岛 再 登 皇位,高中 历史 现代史 勃列日涅夫改革 克伦威尔 拿破仑 凯末尔
针对 春秋时期 开始 出现 的 礼崩乐坏 现象 孔子 主张 克己复礼 其实质 是 维护 封建制度 维护 传统 礼制 提高 个人修养 规范 人际交往,高中 历史 现代史 文艺的春天 春秋战国时期的乐舞 春秋战国时期的百家争鸣
看 电影 吃 爆米花 是 一种 纯正 的 美式 习俗 但 世纪 年代 美国 五大 影院 在 观影 时 是 禁 吃 爆米花 的 看 电影 吃 爆米花 真正 流行 于 年代 随后 风靡 全球 这种 改变 最能 说明 电影 技术 的 进步 带来 观影 习惯 的 改变 电影 艺术 呈现出 了 大众化 商业化 趋势 大 萧条 给 影院 经营 造成 了 巨大 经济 困难 电影 从业人员 的 地位 心理 预期 得到 提升,高中 历史 现代史 从新古典主义美术到浪漫主义美术 世纪的世界文学 影视艺术的产生与发展
明清 之际 为了 恢复 被 理学家 歪曲 了 的 理 与 心性 的 本来面目 使 之 从 神化 中 摆脱 出来 就 必须 用 博雅 考据 之 实学 取代 宋儒 明心见性 之虚学此 言论 旨在 倡导 经世致用 提倡 以史为鉴 摆脱 儒家 桎梏 反对 君主专制,高中 历史 现代史 文艺的春天 明清之际的儒学思想 宋明理学
年 大约 有 万 西方 技术人员 在 苏联 工作 苏联 一五 计划 期间 建成 的 大型 钢铁厂 都 是 美国 和 德国 帮助 建造 的 上述 现象 出现 的 背景 是 斯大林 模式 具有 优越性 美德 试图 争取 苏联 结盟 列宁 新 经济 政策 的 成功 西方 国家 发生 经济危机,高中 历史 现代史 至年资本主义世界经济危机
从 一五 计划 开始 我国 以 苏联 援建 的 项 重点 工程 个 大中型 建设项目 为 中心 进行 了 大规模 投资 建成 了 一批 门类 比较 齐全 的 基础 工业 项目 到 年 为止 我国 社会 总产值 从 亿元 增加 到 亿元 年均 增长 对 材料 理解 正确 的 是 我国 初步 建立 起 了 比较 完整 及 独立 的 工业体系 工业化 为 国民经济 进一步 发展 打下 了 坚实基础 我国 社会 总产值 年均 增长速度 居 世界 领先地位 没有 苏联 的 经济援助 就 没有 我国 工业化 的 实现,高中 历史 现代史 革命道路的探索 中国的振兴 世纪年代至年代探索社会主义建设道路的实践
电视 政论 片 大国 崛起 • 工业 先声 的 解说词 说 牛顿 为 工业革命 创造 了 一把 科学 的 钥匙 瓦特 拿 着 这 把 钥匙 开启 了 工业革命 的 大门 这 表明 科技 为 生产 发展 提供 了 条件 牛顿 是 工业革命 的 倡导者 改良 蒸汽机 问世 标志 着 工业革命 开始 科学 与 技术 紧密结合 推动 生产力 进步,高中 历史 现代史 世界市场的拓展 走向会合的世界世界市场雏形出现 两弹一星 经典力学 人类迈入电气时代 载人航天技术的发展
根据 中国 加入 WTO 的 初始 协议 中国 有 机会 在 年 后 的 年 月 自动 获得 市场经济 地位 美国 当前 明确 反对 承认 中国 市场经济 地位 并且 不断 在 这个 问题 上 和 欧洲 加强 协调 这 说明 当前 经济 全球化 中 存在 着 矛盾 冲突 欧美 主导 的 贸易 体系 面临 挑战 中国 经济 市场化 建设 程度 较 低美 不能 再 对 中国 征收 反倾销税 中国 获得 市场经济 地位 并未 挑战 欧美 主导 的 贸易 体系 故 错误 世纪 初 中国 已经 建立 了 社会主义 市场 经济体制 故 错误 中国 获得 市场经济 地位 与 美 能否 对 中国 征收 反倾销税 之间 没有 必然联系 故 错误 所以 答案 是,高中 历史 现代史 经济全球化迅速发展及全球化存在的问题与展望 布雷顿森林体系的建立
世纪 中期 以后 社会 达尔文主义 兴起 该 学派 认为 社会 也 像 个体 一样 应 被 看成 是 以 这样 的 方式 优胜劣汰 进化 的 有机体 穷人 是 生存竞争 中 的 不适 者 不 应予以 帮助 ; 在 生存竞争 中 财富 是 成功 的 标志 据此 可 推断出 这一 观点 违背 了 达尔文 的 进化论 学说 主张 加强 国家 干预 经济 认同 经济 上 的 自由放任 政策 是 罗斯福 新政 的 理论 基础,高中 历史 现代史 两弹一星 载人航天技术的发展 生物进化论
年 在 美国 处于 过剩 危机 时 经济学家 凯恩斯 提出 运用 财政 和 信贷 的 手段 来 实现 对 国民经济 的 调节 实行 赤字 财政 以 扩大 开支 调节 市场 这一 主张 的 实质 是 发展 国家 垄断 资本主义 采取 自由放任 的 经济 政策 实行 社会主义 市场经济 减少 国家 在 经济 发展 中 的 作用 自由放任 与 国家 干预 经济 相反 故项 错误 美国 是 资本主义 市场经济 故项 错误 减少 国家 在 经济 发展 中 的 作用 与 国家 干预 经济 理论 相反 故项 错误 所以 答案 是,高中 历史 现代史 至年资本主义世界经济危机
宋朝 城市 发展 的 表现 不 包括 城市 中坊 和 市 的 界限 被 打破 城郊 和 乡村 的 草市 更加 普遍 交易 活动 不再 受 官府 的 直接 监管 有 严格 经营 时间 的 限制,高中 历史 现代史 商业的发展 报刊业走向繁荣
秦律 田律 规定 百姓 居 田舍 者 毋敢 酤 买卖 酒田啬夫 部佐谨 禁御 之 有 不令者 有罪 汉代 乐府诗 羽林 郎中 则 有 胡姬 年 十五 春日 独当 垆 卖 酒 之句 从 历史 的 角度观察 与 秦 相比 汉代 商业活动 冲破 了 时空 限制 政府 对 商业活动 监管 的 放宽 草市 推动 了 农村 经济 进步 特色 商业街 促进 饮食业 繁荣 北宋 时期 商业活动 冲破 了 时空 限制 排除 项草市 在 唐朝 时期 出现 排除 项项 材料 没有 反映 排除 所以 答案 是,高中 历史 现代史 商业的发展 报刊业走向繁荣
下列 对 牛顿 力学 体系 的 认识 不 正确 的 是 牛顿 力学 体系 是 爱因斯坦 相对论 中 的 一种 特殊 情况 下 的 理论 牛顿 力学 体系 标志 着 近代 自然科学 的 形成 牛顿 力学 体系 正确 反映 了 宏观 物体 低速 运动 的 客观规律 牛顿 力学 体系 不能 适用 于 整个 客观 世界 相对论 兴起 后 应该 否定,高中 历史 现代史 两弹一星 经典力学 量子论的诞生与发展 载人航天技术的发展 相对论的创立
东汉 学者 班固 在 西 都 赋中 描绘 长安 九 市 开场 货别 隧分 这里 的 市 指 的 是 物流 通畅 的 草 市政府 严格管理 的 正规 市场 通宵达旦 的 夜市 繁华 的 工商业 市镇,高中 历史 现代史 商业的发展 报刊业走向繁荣
李鸿章 旅游 到 英国 不惜重金 给 西太后 购回 一台 缝纫机 ; 在 英国 议院 旁听 了 议员 们 的 辩论 觉得 那 是 一窝蜂 似的 吵架 说 无 甚 可观 由此 细节 我们 推测 洋务运动 失败 的 原因 之一 是 只是 学习 技术 不愿 改革 政体 内部 贪污腐化 经营 管理 不善 海军 操练 不力 中日战争 失败 朝廷 专制 至上 牺牲 民族利益,高中 历史 现代史 新思想的萌发 垄断组织的出现 第三产业的兴起和新经济的出现 从习惯法到成文法 洋务派近代工业的创办及其影响
流行语 往往 反映 了 时代 的 变迁 下列 流行语 与 时代 对应 正确 的 是 义务教育 希望工程 新 中国 成立 初期 放卫星 赶 英超 美 文革时期 上山下乡 样板戏 大跃进 时期 经济特区 互联网 改革开放 时期,高中 历史 现代史 中国的振兴 国民经济的劫难 一国两制的理论和实践 曲折的年代十年动乱与文化凋零 改革开放以来民主与法制的建设 动乱中的教育 文化大革命 经济体制改革 香港澳门的回归
清朝 福建 巡抚 徐继畲 之语 提 三尺 剑 开疆 万里 乃 不 僭 位 号 不传 子孙 而 创为 推举 之 法 几乎 天下为公 的 刻石 被 镶嵌 在 某 开国 者 的 纪念碑 上 推测 这位 开国 者 有 可能 是 拿破仑 华盛顿 克伦威尔 杰弗逊,高中 历史 现代史 勃列日涅夫改革 克伦威尔 华盛顿 凯末尔
牛顿 的 发现 给 人类 带来 从未有过 的 自信 曾经 匍匐 在 上帝 脚下 的 人类 终于 大胆 地 抬起头来 开始 用 自己 理性 的 眼光 打量 世界 这 表明 牛顿 的 发现 推动 了 天文学 的 发展 使 科学 最终 战胜 了 神学 解放 了 人类 的 思想 使人 开始 关注 现实 世界,高中 历史 现代史 两弹一星 经典力学 载人航天技术的发展
有 学者 认为 在 债务 危机 面前 欧盟 各国 将 基于 本国 利益 提出 各项 应对 措施 繁冗 的 决策程序 不可避免 的 讨价还价 带来 了 巨大 的 决策 成本 并且 无法 在 最 短 的 时间 内 达成 有效 的 应对 这一 观点 旨在 强调 欧盟 尚未 建成 集体 决策 机制 制度 缺陷 不能 应对 危机 一体化 进程 将 难以为继 存在 利益 多元化 的 矛盾,高中 历史 现代史 世界经济区域集团化
有 俄罗斯 学者 认为 中国 世纪 年代 的 改革 属于 新版 的 苏俄 新 经济 政策 这一 认识 的 依据 是 两者 都 处于 相似 的 国内外 经济 环境 面临 着 处理 计划 与 市场 的 关系 问题 巩固 了 农村 的 集体所有制 经济 促进 了 社会主义 工业化 故选,高中 历史 现代史 中国的振兴 战时共产主义政策和新经济政策 经济体制改革
我 一边 看网 一边 脑子里 想起 一段话 就是 民之所忧 我 之 所思 民之 所思 我 之 所行 温总理 所引 语句 体现 了 春秋战国 时期 主张 尚贤 节俭 的 墨家 思想 以 改革 促发展 的 法家 思想 关注 民生 注重 和谐 的 儒家思想 无为而治 的 道家 思想,高中 历史 现代史 文艺的春天 春秋战国时期的乐舞 春秋战国时期的百家争鸣
下表为 年 中国 主要 民营 工业 发展 速度表 该表 可以 反映 出 当时 中国 的 民营 产业 年 中国 主要 民营 工业 发展 速度 行业 项目 年 年 年 平均 增长率 棉纱 面纱 产量 指数 面粉 面粉 产量 指数 卷烟 资本额 发展 速度 已 超过 外来 资本 深受 国内 民族主义 运动 影响 受 国民经济 建设 运动 的 推动 得到 独立 均衡 的 发展 年 是 中国 民族 资本主义 发展 快速 的 短暂 的 春天 其中 抵制 日货 提倡 国货 的 群众运动 有力 地 推动 了 民族 资本主义 的 发展 故项 正确 项 属于 年 后 国民政府 开展 的 活动 排除 项 不 符合 史实 排除 所以 答案 是,高中 历史 现代史 中国民族资本主义的曲折发展 垄断组织的出现 第三产业的兴起和新经济的出现 中学为体西学为用洋务运动
年 马克思 恩格斯 先后 为 共产党 宣言 在 各国 出版 撰写 了 篇 序言 每 一篇 序言 都 是 针对 不同 时期 的 特点 和 不同 国情 对 宣言 的 有关 内容 进行 了 补充 完善 和 修改 这 表明 世纪末 欧洲 不 具备 实行 社会主义 革命 的 条件 马克思主义 可以 直接 用于 指导 各国 的 革命 运动 马克思 恩格斯 思想 灵活 多变 缺乏 普世 价值 要 用 历史 的 发展 的 眼光 对待 共产党 宣言 材料 没有 涉及 欧洲 是否 具备 实行 社会主义 革命 的 条件 而是 强调 要 用 历史 的 发展 的 眼光 对待 共产党 宣言 排除 材料 强调 要 用 历史 的 发展 的 眼光 对待 共产党 宣言 而 不是 体现 马克思主义 直接 用于 指导 各国 的 革命 运动 排除 项 说法 错误 马克思 恩格斯 思想 有利于 指导 工人运动 排除 所以 答案 是,高中 历史 现代史 人权宣言 科学发展观 大抗议书 共产党宣言的问世 理性时代的到来
马文 佩里 在 西方 文明史 中 提出 此时 的 宇宙 被 描述 成 运动 中 的 物质 受到 充满 宇宙 的 无形 的 力 的 控制 无论是 地面 还是 天空 这些 力 可用 数学 方式 表现 出来 中世纪 那幅 封闭 的 仅限于 地面 并 以 地球 为 中心 的 宇宙 图景 被 淘汰 了 代之而起 的 是 无限 的 受 普遍 法则 制约 的 新 宇宙 地球 现在 被 看作 其中 的 一颗 行星 材料 中 的 普遍 法则 指 的 是 爱因斯坦 的 相对论 达尔文 的 进化论 牛顿 的 万有引力 定律 普朗克 的 量子论,高中 历史 现代史 两弹一星 经典力学 载人航天技术的发展
年 英国 商人 组织 在 一份 报告 中 写道 中国 人所织 的 白 而 结实 的 布比 我们 的 货物 贵得 多 我 在 上海 发现 由于 我们 的 布 代替 了 他们 的 布 他们 的 织布 业已 迅速 衰落 了 材料 实质 上 反映 了 洋布 物美价廉 竞争力 强 中国 自然经济 开始 解体 土布 做工 粗糙 价格昂贵 外国 商品 完全 占据 了 中国 市场,高中 历史 现代史 鸦片战争的概况及影响 垄断组织的出现 第三产业的兴起和新经济的出现 自然经济的逐步解体
年月日 当任 中共中央 总书记 的 胡耀邦 同志 在 中共 十二大 报告 中 第五节 以 坚持 独立自主 的 对外 政策 为 总 标题 提出 中国 决不 依附于 任何 大国 或 国家 集团 决不 屈服于 任何 大国 的 压力 这一 谈话 实质 是 强调 坚持 反帝 反殖 反霸 的 连续性 坚持 独立自主 外交政策 的 必要性 我国 实行 不 与 大国 结盟 的 政策 继续 推行 一边倒 政策 是 必要 的,高中 历史 现代史 和平共处五项原则 步入世界外交舞台
年 出版 的 巴金 所 作 孔老二 罪恶 的 一生 的 部分 内容 孔老二 念念不忘 自己 是 奴隶主 贵族 的 后代 从 十五岁 起 孔老二 就 下死劲 学习 周朝 奴隶制 的 典章制度 学习 奴隶主 贵族 的 六艺 梦想 将来 当官 出人头地 为 复辟 奴隶制 卖命 孔丘 三十岁 左右 开办 私塾 广收 门徒 他 严格 规定 招生 的 阶级 界限 能 在 杏坛 听 孔老二 讲学 的 都 是 贵族 当官 人家 的 子弟 孔老二 利用 讲学 聚徒 结党 培植 复辟 奴隶制 的 吹鼓手 所以 他 不仅 不是 什么 全民 教育家 还 为 奴隶主 残酷 屠杀 奴隶 大声 叫好 只有 严厉 镇压 奴隶 才能 斩草除根 根据 材料 并 结合 所学 知识 在 巴金 对 孔子 的 评价 中 找出 一条 错误 的 观点 并 说明 理由 要求 观点 明确 史实 准确 逻辑 严密 表述 清晰,高中 历史 现代史 文艺的春天 春秋战国时期的乐舞 春秋战国时期的百家争鸣 孔子
历史 推论 离不开 对 史实 的 正确 解读 下列 推论 与 史实 符合 的 是 选项 史实 推论 乾隆年间 四大 徽班 进京 标志 京剧 的 正式 形成 ． 年 大批 知识分子 归国 为 中国 尖端科技 领域 准备 了 人才 达尔文 提出 物竟 天择 适者生存 可以 用来 合理 解释 自然 和 社会 现象 莫奈 创作 了 日出 印象 浪漫主义 创作 风格 由此 形成,高中 历史 现代史 昆曲 京剧的出现 两弹一星 现实主义美术和印象画派 伤寒杂病论和本草纲目 载人航天技术的发展 生物进化论 现代主义美术 宋词和元曲
下表是 中共中央 为 年 制定 的 粮棉 产量 指标 其 数据 变化 表明 我国 经济 建设 中 会议 粮食产量 指标 棉花 产量 指标 年 中共八大 亿公斤 万担 年 中央政治局 扩大 会议 亿公斤 万担 开始 人民公社化 运动 出现 大跃进 运动 进行 农业 合作化 运动 实施 一五 计划 人民公社化 运动 开始 于 年 它 涉及 的 内容 是 农村土地 的 经营方式 不是 粮食 的 产量 高低 问题 故项 错误 农业 合作化 运动 于 年 就 已经 完成 它 涉及 的 是 农村 的 土地 所有制 形式 的 变化 不 涉及 粮食 的 产量 问题 错误 一五 计划 开始 于 年 并 于 年 提前 超额完成 任务 所以 年 的 数据 变化 与 一五 计划 无关 错误 所以 答案 是,高中 历史 现代史 革命道路的探索 中国的振兴 世纪年代至年代探索社会主义建设道路的实践
毛泽东思想 被 确立 为 中国共产党 的 指导思想 是 在 中共一大 国民党 一大 遵义会议 中共七大,高中 历史 现代史 毛泽东思想的发展 毛泽东思想的形成
针对 万马齐喑 究 可哀 的 现实 明末清初 批判 思想家 提出 了 工商 皆 本 格物致知 经世致用 发明 本心 项 针对 的 是 封建 政府 重 农抑商 政策 不利于 工商业 的 发展 而 提出 与 材料 不符 排除 项是 程朱 理学 的 方法论 与 材料 不符 排除 项是 王阳明 心学 的 主张 与 材料 不符 排除 据此 可知 答案 为,高中 历史 现代史 文艺的春天 明清之际的儒学思想
年 英国 王位继承 法 规定 在 安妮 女王 去世 后 王位 将 转人 詹姆士 一世 的 外孙女 信仰 新教 的 索菲亚 手中 年 法国 宪法 规定 凡 曾经 统治 过 法国 的 家族 不得 当选 共和国 总统 上述 法律 其 旨在 防止 旧 王朝 复辟 加强 议会 权力 确立 共和制 维护 资产阶级 的 民主制,高中 历史 现代史 议会权力的确立 英国国会与国王的殊死搏斗 责任制内阁的形成 英国责任内阁制的形成 海峡两岸关系的发展
下图 反映 的 是 二战 后 成立 的 某 一 经济 体系 特点 的 直观 表示 关于 这一 经济 体系 的 说法 正确 的 是 是 年 在 美国 正式 成立 的 其 宗旨 是 加强 区域 经济 联系 加强 了 美国 在 金融 领域 的 特权 不利于 战后 世界 货币 体系 的 正常 运转 项 错误 年 根据 布雷顿 森林 协定 国际货币基金组织 和 国际 复兴 开发 银行 的 成立 以 美元 为 中心 的 世界 货币 体系 的 建立 项 错误 布雷顿 森林 体系 与 区域 经济 合作 无关 项 错误 有利于 战后 世界 货币 体系 的 正常 运转 所以 答案 是,高中 历史 现代史 资本主义世界经济体系的形成
年 美国 经济 处于 繁荣 时期 但 在 繁荣 的 背后 却 隐藏 着 严重 的 危机 这 主要 是因为 资本家 为了 眼前 的 利润 盲目 地 扩大 生产 劳动 人民 日益 贫困化 政府 奉行 自由放任 的 经济 政策 股票 投机 过度,高中 历史 现代史 至年资本主义世界经济危机
战国时期 针对 当时 的 社会 动荡 某 学派 提出 仁人 之事者 必 务求 兴 天下 之利除 天下 之害然 当今 之 时 天下 之害 孰 为 大 曰 若 大国 之攻 小国 也 大家 之乱 小家 也 强之劫 弱众 之暴 寡诈 之谋 愚贵 之 敖 贱 此 天下 之害 也 该 思想 属于 儒家 墨家 道家 法家,高中 历史 现代史 文艺的春天 春秋战国时期的乐舞 春秋战国时期的百家争鸣
观察 下图 中 法国 政治 发展 进程 的 特征 从中 可知 这 期间 的 法国 大 资产阶级 力图 借助 强权 人物 维护 正常 的 统治 秩序 工业革命 进展 缓慢 传统 势力 与 民主 力量 基本 相当 封建 专制 思想 根深蒂固 启蒙运动 对 民众 影响 深刻 受 英美 代议制 改革 影响 民 的 民主权利 意识 增强,高中 历史 现代史 法国大革命 法国共和制的确立 世纪法国政体的变迁 海峡两岸关系的发展
光绪 十八年 镇江 口 海关 报告 称 北方 各处 之人 俱 购洋 棉纱 自织 其 织成 布匹 较市 中 所 咨 价廉 而坚 这 一 现象 表明 洋布 具有 价格优势 小农经济 迅速 解体 手工 织布 业 继续 发展 政府 经济 政策 转变,高中 历史 现代史 鸦片战争的概况及影响 垄断组织的出现 第三产业的兴起和新经济的出现 自然经济的逐步解体
美国 著名 传记 作家 罗斯 特里尔 在 毛泽东 传说 从 某种 角度看 毛泽东 和 尼克松 都 有所 获中美 双方 结束 了 对骂 状态 都 有 一种 如释重负 的 感觉 苏联 再也 不 可能 窃喜 于 北京 和 华盛顿 互相 没有 接触 了 日本 赶忙 拥抱 北京 并 断绝 了 同 台北 的 关系 对 以上 材料 解读 正确 的 是 新 中国 放弃 了 一边倒 的 外交 方针 中苏关系 恶化 造成 新 中国 的 三年 经济 困难 新 中国 迎来 了 外交 新 局面 中美 两国 结束 对抗 正式 建立 了 外交关系,高中 历史 现代史 中美关系正常化和中日邦交正常化 和平共处五项原则
据 有关 资料 统计 年 我国 开始 对 周边 的 越南 朝鲜 等 国家 提供 经济援助 年 后 中国 对外 援助 范围 扩展 到 亚洲 和 非洲 一些 对华 友好 的 发展中国家 到 年 共有 个 社会主义 国家 和 亚非 发展中国家 接受 了 中国 援助 出现 这一 变化 的 主要 原因 是 受 万隆会议 的 影响 我国 实施 一边倒 的 外交 方针 中苏关系 严重 恶化 我国 开始 奉行 不结盟 外交政策,高中 历史 现代史 独立之初的严峻形势 和平共处五项原则
西格蒙德 弗洛伊德 曾经 说 在 过去 的 时间 里 科学 之手 对于 人类 朴实 的 自恋 有过 两次 重大 的 打击 第一次 是 认识 到 我们 的 地球 并 不是 宇宙 的 中心 而是 大 的 难以想象 的 世界 体系 中 的 尘埃 据此 判断 以下 各项 最有 可能 属于 第二次 重大 打击 的 是 哥白尼 提出 日心说 牛顿 发现 万有引力 定律 达尔文 提出 生物 进化论 伽利略 发现 自由落体 运动定律,高中 历史 现代史 两弹一星 经典力学 载人航天技术的发展 生物进化论
年 中共 高层 对 国际 问题 达成 普遍 认识 反华 大战 不致 轻易 发生 中 苏 矛盾 大于 中 美 矛盾 美苏 矛盾 大于 中 苏 矛盾 基于 该 认识 中国 争取 重返 联合国 争取 实现 中美关系 正常化 提出 将 世界 划分 为 三个 世界 的 理论 加入 不结盟 组织 共同 反霸,高中 历史 现代史 中美关系正常化和中日邦交正常化 和平共处五项原则
詹天佑 是 近代 中国 第一批 官办 留学 幼童 中 的 一员 岁 考入 美国耶鲁大学 专攻 铁路 工程 下列 对 近代 中国 第一批 留学 幼童 推断 不 正确 的 是 时间 不早 于 世纪 年代 洋务运动 推动 了 中国 学生 出国 留学 幼童 留学 主要 是 学习 西方 政治文明 幼童 留学 促进 了 中国 教育 的 近代化,高中 历史 现代史 新思想的萌发 垄断组织的出现 第三产业的兴起和新经济的出现 从习惯法到成文法 洋务派近代工业的创办及其影响
如果 当今 的 美国 和 法国 总统 穿越时空 隧道 让 他们 回到 年 他们 的 共同点 不 包括 掌握 行政权 是 军队 最高 统帅 是 国家元首 由 民选 产生 向 议会 负责,高中 历史 现代史 法国大革命 法国共和制的确立 两党制的形成和发展 世纪法国政体的变迁 海峡两岸关系的发展
随着 科学 的 发展 人们 的 心理素质 发生 了 深刻 的 变化 一种 怀疑 反思 批判 意识 和 以 具体 的 经验 事实 与 严谨 的 逻辑推理 代替 似是而非 的 经院 思辨 以 明晰 的 自然 定律 代替 神秘 的 宗教 启示 的 理性主义 精神 产生 了 此处 科学 的 典型 代表 是 经典力学 蒸汽机 量子论 相对论,高中 历史 现代史 两弹一星 经典力学 载人航天技术的发展
假如 你 到 宋朝 的 汴京 旅游 下列 情况 不会 出现 的 是 可 在 夜市 盘桓 到 三更半夜 饿 了 可 在 客舍 附近 购买 食品 充饥 白天 可 到 城郊 购买 瓷器 拜见 专职 管理 市场 的 市长,高中 历史 现代史 商业的发展 报刊业走向繁荣
汉书 中 记载 周 垃柳 七星 张 之 分野 也 至 襄王 以 河内 赐 晋文公 又 为 诸侯 所 侵故 其分 地 小 周人 之失 巧伪趋利 贵财 贱义 高富 下 贫熹 为 商贾 不好 仕宦 材料 主要 反映 的 是 周人 维护 分封制 西周 商业 繁荣 周朝 的 社会 巨变 周人 见利忘义 所以 答案 是,高中 历史 现代史 商业的发展 报刊业走向繁荣
【 历史 上 重大 改革 回眸 】 阅读 材料 完成 下列 要求 材料 金瓶 的 颁授 达赖 班禅 的 转世 例由吹忠 护法 巫师 作法 指示 转世 活佛 呼 毕勒罕 所在 之地 其间 不免 产生 弊端 前辈 达赖 班禅 家族 有如 世袭 乾隆帝 认为 廓尔喀 之战 即 由 班禅 家族 兄弟 之争 所 招致 是族 属 传袭 之 流弊 年 乾隆 五十七年 乾隆帝 制作 金瓶 颁发 给 西藏 此后 达赖 班禅 转世 时命 四吹忠 将 所指 灵童 的 性名 及生 年月日 各以 藏 满汉文 写 在 签牌 上 置于 瓶内 在 驻藏 大臣 主持 下 当众 抽签 决定 摘编 自 蔡美彪 等 著 中国通史 根据 材料 概括 乾隆 改革 达赖 班禅 转世 制度 的 背景 根据 材料 并 结合 所学 知识 简析 乾隆 改革 达赖 班禅 转世 制度 的 影响,高中 历史 现代史 临危受命 康熙帝 从诗经到唐诗
针对 年月日 以来 大陆 游客 赴 台湾 人数 大幅 下降 的 事实 人民日报 海外版 登载 了 一幅 漫画 下列 表述 符合 漫画 内涵 的 是 九二 共识 是 海峡两岸 交往 的 政治 基础 一国两制 和平统一 是 解决 台湾 问题 的 大政方针 大陆 游客 是 推动 两岸 交流 的 主力军 台湾 经济 的 发展 需要 大陆 游客,高中 历史 现代史 一国两制的理论和实践 香港澳门的回归
孙中山 在 某次 大会 宣言 中 指出 中国 以农立国 而 全国 各 阶级 所 受 痛苦 以 农民 为 尤甚 国民党 之 主张 则 以为 农民 之 缺乏 田地 沦为 佃户 者 国家 当给 以 土地 资其 耕作 并 为 之 整顿 水利 移殖荒 徼 以 均 地力 据此 可以 得出 三民主义 发展 到 了 新 三民主义 新 三民主义 思想 得以 成功实践 国民党 的 性质 已 发生 了 根本 变革 孙中山 接受 了 中共 的 反帝 主张,高中 历史 现代史 近代中国的思想解放潮流 三民主义的实践 三民主义的提出
清代 有 女诗人 作诗 曰 人生 德 与 才 兼备 方为 善 独至 评闺才 持论 恒 相反 有 德才 可骇有 才 德 反损 我意 颇 不然 此论殊 褊浅 这 反映 了 在 清代 女性 中 男女平等 思想 被 普遍 接受 德才兼备 成为 主要 的 评价 标准 出现 了 对 传统 伦理思想 的 反思 产生 了 维护 自身 权益 的 诉求,高中 历史 现代史 文艺的春天 明清之际的儒学思想 宋明理学
